# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
DETCB0578,CLE,2001,4,2,0,2,0.0,0,0,0,0,0,0
SFOCB0550,NYG,2001,4,0,1,1,0.0,0,0,0,0,0,0
MINCB0147,MIN,2001,4,2,0,2,0.0,0,1,-9,0,0,3
NYJCB0390,TEN,2001,4,2,0,2,0.0,0,0,0,0,0,0
NYJCB0155,NYJ,2001,4,1,0,1,0.0,0,0,0,0,0,0
SFOCB0186,SFO,2001,4,1,0,1,0.0,0,0,0,0,0,0
WASCB0052,WAS,2001,4,2,0,2,0.0,0,0,0,0,0,0
SDGCB0106,SDG,2001,4,1,0,1,0.0,0,0,0,0,0,0
NYGCB0341,DAL,2001,4,1,0,1,0.0,0,0,0,0,0,0
CARCB0214,PHI,2001,4,1,0,1,0.0,0,0,0,0,0,0
WASCB0504,WAS,2001,4,5,1,6,0.0,0,0,0,0,0,0
SEACB0487,SEA,2001,4,3,1,4,0.0,0,0,0,0,0,0
NYJCB0043,NYJ,2001,4,1,0,1,0.0,0,0,0,0,0,0
BUFCB0316,JAC,2001,4,7,0,7,2.0,9,0,0,0,0,0
JACCB0114,CIN,2001,4,0,1,1,0.0,0,0,0,0,0,0
CHICB0101,CHI,2001,4,2,0,2,0.0,0,0,0,0,0,0
TAMCB0138,DAL,2001,4,1,0,1,0.0,0,0,0,0,0,0
HOUCB0096,ATL,2001,4,1,0,1,0.0,0,0,0,0,0,0
CINCB0369,MIA,2001,4,0,1,1,0.0,0,0,0,0,0,0
PITSS0720,NYG,2001,4,2,1,3,0.0,0,0,0,0,0,2
MIACB0224,DET,2001,4,5,0,5,0.0,0,0,0,0,0,0
STLCB0604,PHI,2001,4,3,0,3,0.0,0,0,0,0,0,2
KANCB0223,KAN,2001,4,1,0,1,0.0,0,0,0,0,0,1
SEACB0230,PHI,2001,4,2,1,3,0.0,0,0,0,0,0,1
KANCB0225,PIT,2001,4,4,0,4,0.0,0,0,0,0,0,1
NORCB0425,NYJ,2001,4,0,1,1,0.0,0,1,0,0,0,2
CINCB0031,CIN,2001,4,2,0,2,0.0,0,0,0,0,0,0
MINCB0214,NWE,2001,4,1,0,1,0.0,0,0,0,0,0,0
DENCB0549,NWE,2001,4,1,1,2,0.0,0,0,0,0,0,0
SFOCB0441,CHI,2001,4,2,0,2,0.0,0,0,0,0,0,0
MINCB0284,BUF,2001,4,5,1,6,0.0,0,0,0,0,0,0
BALCB0198,CLE,2001,4,5,0,5,0.0,0,0,0,0,0,2
CARCB0056,CAR,2001,4,2,1,3,0.0,0,0,0,0,0,0
GNBCB0112,ATL,2001,4,0,1,1,0.0,0,0,0,0,0,0
DENCB0198,SDG,2001,4,3,0,3,0.0,0,0,0,0,0,1
DETCB0138,DEN,2001,4,2,0,2,0.0,0,0,0,0,0,0
DETCB0194,NWE,2001,4,4,0,4,0.0,0,0,0,0,0,0
OAKCB0036,OAK,2001,4,2,0,2,0.0,0,0,0,0,0,0
KANCB0081,KAN,2001,4,2,1,3,0.0,0,0,0,0,0,0
DETCB0066,DET,2001,4,1,2,3,0.0,0,0,0,0,0,0
NYJCB0208,NWE,2001,4,1,0,1,0.0,0,0,0,0,0,1
DETCB0190,CAR,2001,4,6,2,8,0.0,0,1,39,1,1,3
PITCB0316,SEA,2001,4,4,1,5,0.0,0,0,0,0,1,2
DENCB0199,DEN,2001,4,4,1,5,0.0,0,0,0,0,0,0
DALCB0218,GNB,2001,4,10,0,10,0.0,0,0,0,0,0,0
ATLCB0166,JAC,2001,4,3,0,3,0.0,0,1,0,0,0,1
OAKCB0299,BAL,2001,4,2,0,2,0.0,0,1,9,0,0,5
CLECB0469,MIA,2001,4,2,0,2,0.0,0,0,0,0,0,0
ARICB0233,MIN,2001,4,2,0,2,0.0,0,0,0,0,0,0
GNBCB0059,MIN,2001,4,5,2,7,0.0,0,0,0,0,0,0
STLCB0247,DET,2001,4,7,0,7,0.0,0,0,0,0,0,0
NYGCB0464,CHI,2001,4,6,0,6,0.0,0,0,0,0,0,0
INDCB0623,PIT,2001,4,1,0,1,0.0,0,0,0,0,0,2
BALCB0463,TEN,2001,4,4,0,4,0.0,0,0,0,0,0,0
DETCB0509,TAM,2001,4,1,0,1,0.0,0,0,0,0,0,0
KANCB0408,MIA,2001,4,2,3,5,0.0,0,0,0,0,0,1
OAKCB0241,DEN,2001,4,1,0,1,0.0,0,0,0,0,0,1
HOUCB0271,STL,2001,4,3,0,3,0.0,0,1,0,0,0,1
NORCB0373,NOR,2001,4,7,0,7,0.0,0,0,0,0,0,2
CINCB0258,OAK,2001,4,1,1,2,0.0,0,0,0,0,0,0
DETCB0189,SDG,2001,4,5,0,5,0.0,0,0,0,0,0,0
NWECB0327,NYJ,2001,4,2,0,2,0.0,0,0,0,0,0,1
NYJCB0209,TAM,2001,4,0,0,0,0.0,0,1,13,0,0,1
TENCB0062,TEN,2001,4,4,0,4,0.0,0,0,0,0,0,2
NWECB0326,PIT,2001,4,8,3,11,0.0,0,1,26,0,0,1
NYGCB0465,MIA,2001,4,1,1,2,0.0,0,0,0,0,0,0
TENCB0061,TEN,2001,4,4,0,4,0.0,0,0,0,0,0,0
WASCB0118,WAS,2001,4,0,0,0,0.0,0,0,0,0,0,2
CINCB0029,CIN,2001,5,1,1,2,0.0,0,0,0,0,0,0
DALCB0109,DAL,2001,5,1,0,1,0.0,0,0,0,0,0,0
ARICB0104,ARI,2001,5,2,0,2,0.0,0,0,0,0,0,0
CHICB0281,CHI,2001,5,2,0,2,0.0,0,0,0,0,0,1
STLCB0188,GNB,2001,5,3,0,3,0.0,0,0,0,0,0,1
NWECB0456,DEN,2001,5,6,0,6,0.0,0,0,0,0,0,0
NYGCB0154,SEA,2001,5,2,0,2,0.0,0,0,0,0,0,0
NWECB0457,SFO,2001,5,6,0,6,0.0,0,1,14,0,0,1
SFOCB0287,SFO,2001,5,4,0,4,0.0,0,0,0,0,0,0
CARCB0054,CAR,2001,5,4,0,4,0.0,0,0,0,0,1,2
CLECB0421,MIN,2001,5,4,1,5,0.0,0,0,0,0,0,1
TENCB0120,TEN,2001,5,3,0,3,0.0,0,0,0,0,0,1
DENCB0791,WAS,2001,5,1,0,1,0.0,0,0,0,0,0,0
