# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
SEALB0179,SFO,2001,1,3,1,4,0.0,0,0,0,0,0,0
NYJLB0916,NWE,2001,1,0,1,1,0.0,0,0,0,0,0,0
KANLB0739,KAN,2001,1,10,2,12,0.0,0,0,0,0,0,0
DENLB0221,DEN,2001,1,6,1,7,0.0,0,0,0,0,0,1
DALLB0636,MIA,2001,1,4,5,9,0.0,0,1,34,1,0,2
NWELB0895,NWE,2001,1,4,2,6,0.0,0,0,0,0,1,0
MIALB0142,MIA,2001,1,0,1,1,0.0,0,0,0,0,0,0
NYGLB0460,PHI,2001,1,6,0,6,0.0,0,0,0,0,0,0
TAMLB0233,CLE,2001,1,6,0,6,0.0,0,0,0,0,0,0
PITLB1007,NYJ,2001,1,3,3,6,0.0,0,0,0,0,0,0
SEALB0467,BAL,2001,1,8,4,12,0.0,0,0,0,0,0,3
BALLB0509,BAL,2001,1,10,1,11,1.0,5,0,0,0,2,2
NWELB0686,STL,2001,1,4,0,4,0.0,0,0,0,0,0,0
JACLB0949,CHI,2001,1,1,0,1,0.0,0,0,0,0,0,0
OAKLB0088,OAK,2001,1,5,1,6,0.0,0,0,0,0,0,1
DETLB0391,CLE,2001,2,5,1,6,0.0,0,0,0,0,0,2
CLELB0868,OAK,2001,2,2,1,3,0.0,0,0,0,0,0,0
NYGLB0380,BUF,2001,2,4,2,6,0.0,0,0,0,0,0,0
MINLB0399,BUF,2001,2,4,0,4,0.0,0,0,0,0,0,0
NWELB0896,CHI,2001,2,8,1,9,0.0,0,0,0,0,1,0
SFOLB0599,CAR,2001,2,5,2,7,0.0,0,0,0,0,0,0
WASLB0438,CHI,2001,2,7,1,8,0.0,0,0,0,0,0,0
PITLB0605,DET,2001,2,3,0,3,0.0,0,0,0,0,0,0
CARLB0157,CAR,2001,2,1,0,1,0.0,0,0,0,0,0,0
JACLB0167,OAK,2001,2,0,3,3,0.0,0,0,0,0,0,0
NYGLB0458,WAS,2001,2,2,1,3,0.0,0,0,0,0,0,0
CHILB0883,CHI,2001,2,4,0,4,0.0,0,0,0,0,0,1
JACLB0168,JAC,2001,2,0,1,1,0.0,0,0,0,0,0,0
CLELB0454,SDG,2001,2,2,0,2,0.0,0,0,0,0,0,0
INDLB0177,IND,2001,2,1,0,1,0.0,0,0,0,0,0,0
GNBLB0084,GNB,2001,2,1,0,1,0.0,0,0,0,0,0,0
ARILB0751,SFO,2001,2,3,1,4,0.0,0,0,0,0,0,0
DALLB0399,DAL,2001,2,8,0,8,0.0,0,0,0,0,0,0
DETLB0390,GNB,2001,2,2,2,4,0.5,7,1,18,0,0,1
PHILB0817,PHI,2001,2,6,2,8,1.0,12,0,0,0,0,1
SDGLB0424,CIN,2001,2,5,1,6,0.0,0,0,0,0,2,0
DALLB0400,NYJ,2001,2,1,1,2,0.0,0,0,0,0,0,0
BUFLB0797,ATL,2001,2,10,2,12,0.0,0,0,0,0,0,1
CLELB0185,DAL,2001,2,5,1,6,0.0,0,0,0,0,0,1
OAKLB0345,OAK,2001,2,0,1,1,0.0,0,0,0,0,0,0
WASLB1101,STL,2001,2,12,1,13,0.0,0,0,0,0,0,0
CINLB0218,CIN,2001,2,0,1,1,0.0,0,0,0,0,0,0
ATLLB1071,IND,2001,2,10,4,14,0.5,1,0,0,0,0,0
DENLB0223,ARI,2001,2,2,0,2,0.0,0,0,0,0,0,0
NYJLB0543,PHI,2001,2,2,0,2,0.0,0,0,0,0,0,0
DENLB0414,DEN,2001,2,4,0,4,1.0,8,0,0,0,0,0
BALLB0507,MIN,2001,2,2,2,4,0.0,0,0,0,0,0,0
NYGLB0461,DET,2001,2,2,2,4,0.0,0,0,0,0,0,0
ARILB1112,NYJ,2001,2,5,1,6,1.0,4,0,0,0,1,0
INDLB0768,IND,2001,2,6,2,8,0.0,0,0,0,0,0,0
CHILB0219,CHI,2001,2,0,0,0,0.0,0,0,0,0,0,1
CARLB0563,CAR,2001,2,3,0,3,0.0,0,0,0,0,0,0
DALLB0403,PHI,2001,2,0,1,1,0.0,0,0,0,0,0,0
NYJLB0741,NWE,2001,2,3,0,3,0.0,0,0,0,0,0,0
GNBLB0085,GNB,2001,2,2,0,2,0.0,0,0,0,0,0,0
