# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
OAKDE0221,MIN,2003,7,1,1,2,1.5,15,1,33,1,0,2
WASDE0170,WAS,2003,7,1,0,1,0.0,0,0,0,0,0,0
PITDE0312,CLE,2003,7,3,1,4,0.0,0,0,0,0,0,0
WASDE0520,CHI,2003,7,5,0,5,0.0,0,0,0,0,0,1
HOUDE0199,HOU,2003,7,2,2,4,0.0,0,0,0,0,0,0
TAMDE0363,TEN,2003,7,1,0,1,1.0,3,0,0,0,0,0
DETDE0168,DET,2003,7,1,0,1,0.0,0,0,0,0,0,0
MIADE0159,MIA,2003,7,0,1,1,0.0,0,0,0,0,0,0
OAKDE0103,OAK,2003,7,1,0,1,0.0,0,0,0,0,0,0
TAMDE0159,SFO,2003,7,3,1,4,1.0,7,0,0,0,0,1
DENDE0147,SDG,2003,7,1,0,1,0.0,0,0,0,0,0,0
MIADE0219,MIA,2003,7,0,1,1,0.0,0,0,0,0,0,0
SFODE0375,SFO,2003,7,1,0,1,0.0,0,0,0,0,0,2
NYGDE0320,NYG,2003,7,5,0,5,2.0,12,0,0,0,1,1
HOUDE0149,HOU,2003,7,2,0,2,1.0,10,0,0,0,0,0
CLEDE0367,NWE,2003,7,3,2,5,0.0,0,0,0,0,0,0
OAKDE0352,DAL,2003,7,0,1,1,0.0,0,0,0,0,0,0
SEADE0217,STL,2003,7,3,0,3,0.0,0,0,0,0,0,0
CARDE0294,CAR,2003,7,0,1,1,0.5,3,0,0,0,0,0
ARIDE0365,KAN,2003,7,1,0,1,0.0,0,0,0,0,0,1
MINDE0209,MIN,2003,7,3,0,3,1.0,3,0,0,0,0,0
STLDE0421,STL,2003,7,4,0,4,0.0,0,1,28,0,0,1
NYGDE0161,MIN,2003,7,1,0,1,1.0,7,0,0,0,0,0
SFODE0203,PHI,2003,7,4,0,4,0.0,0,0,0,0,0,0
CINDE0132,CIN,2003,7,2,3,5,0.5,3,0,0,0,1,0
PITDE0348,SFO,2003,7,2,0,2,0.0,0,0,0,0,0,0
NYGDE0114,NYG,2003,7,4,0,4,1.0,5,0,0,0,0,0
JACDE0331,SDG,2003,7,1,3,4,0.0,0,0,0,0,0,1
DENDE0259,CLE,2003,7,2,0,2,0.0,0,0,0,0,0,0
WASDE0466,WAS,2003,7,2,1,3,0.0,0,0,0,0,0,0
ARIDE0289,DEN,2003,7,0,3,3,1.0,2,0,0,0,0,0
HOUDE0348,PHI,2003,7,4,0,4,1.0,3,0,0,0,0,0
MIADE0587,MIA,2003,7,1,0,1,1.0,10,0,0,0,1,0
WASDE0173,WAS,2003,7,0,1,1,0.0,0,0,0,0,0,0
NWEDE0631,SFO,2003,8,3,1,4,0.0,0,0,0,0,0,0
OAKDE0526,NWE,2003,8,2,2,4,0.5,5,0,0,0,0,0
STLDE0545,DET,2003,8,4,0,4,1.0,7,0,0,0,0,0
BUFDE0514,JAC,2003,8,5,1,6,0.0,0,0,0,0,0,0
BUFDE0474,BUF,2003,8,2,0,2,0.0,0,0,0,0,0,0
CLEDE0693,TEN,2003,8,3,0,3,1.0,1,0,0,0,0,0
ARIDE0201,CHI,2003,8,2,0,2,0.0,0,0,0,0,0,0
JACDE0424,DEN,2003,8,1,1,2,0.5,3,0,0,0,0,0
SDGDE0456,CHI,2003,8,2,0,2,0.0,0,0,0,0,0,0
CLEDE0523,TEN,2003,8,0,0,0,0.0,0,0,0,0,0,1
JACDE0419,JAC,2003,8,4,0,4,0.0,0,0,0,0,0,0
CLEDE0164,CLE,2003,8,0,1,1,0.0,0,0,0,0,0,0
NORDE0272,NOR,2003,8,5,1,6,0.0,0,0,0,0,0,0
TENDE0573,BAL,2003,8,1,0,1,0.0,0,0,0,0,0,0
DALCB0464,CLE,2003,8,1,1,2,0.0,0,0,0,0,0,0
DENDE0336,SFO,2003,8,3,0,3,0.0,0,0,0,0,0,0
NWEDE0536,NYJ,2003,8,2,0,2,1.0,1,0,0,0,0,0
HOUDE0208,HOU,2003,8,3,1,4,0.0,0,0,0,0,0,0
HOUDE0458,MIA,2003,8,2,0,2,2.0,17,0,0,0,0,0
TENDE0307,SDG,2003,8,1,0,1,1.0,9,0,0,0,0,0
KANDE0215,TEN,2003,8,2,0,2,0.0,0,0,0,0,0,0
SEADE0439,IND,2003,8,3,1,4,1.0,1,0,0,0,0,0
CARDE0251,CAR,2003,8,3,0,3,0.0,0,0,0,0,0,0
ARIDE0109,KAN,2003,8,1,0,1,1.0,9,0,0,0,0,0
NORDE0429,KAN,2003,8,1,0,1,0.0,0,0,0,0,0,0
ATLDE0531,NYG,2003,8,2,1,3,0.0,0,0,0,0,0,0
DENDE0431,NWE,2003,8,5,1,6,0.0,0,0,0,0,0,0
DALDE0535,DAL,2003,8,1,2,3,0.0,0,0,0,0,0,0
NORDE0432,CHI,2003,8,1,1,2,0.0,0,0,0,0,0,0
OAKDE0299,DET,2003,8,1,0,1,0.0,0,0,0,0,0,0
NORDE0380,NOR,2003,8,7,0,7,1.0,3,0,0,0,0,2
CHIDE0694,CAR,2003,8,3,1,4,0.0,0,0,0,0,1,0
HOUDE0404,BAL,2003,8,1,1,2,0.0,0,0,0,0,0,0
DENDE0152,SEA,2003,8,0,1,1,0.0,0,0,0,0,0,0
ARIDE0058,ARI,2003,8,2,0,2,1.0,4,0,0,0,0,0
BUFDE0476,BUF,2003,8,1,0,1,0.0,0,0,0,0,0,0
TENDE0368,STL,2003,8,1,0,1,0.0,0,0,0,0,0,0
SEADE0128,SEA,2003,8,1,0,1,0.0,0,0,0,0,0,0
PITDE0312,CLE,2003,8,2,0,2,0.0,0,0,0,0,0,0
WASDE0520,CHI,2003,8,2,1,3,0.0,0,0,0,0,0,0
SFODE0178,SFO,2003,8,3,0,3,0.0,0,0,0,0,0,0
HOUDE0149,HOU,2003,8,4,0,4,0.0,0,0,0,0,0,0
CLEDE0367,NWE,2003,8,2,1,3,0.0,0,0,0,0,0,1
NYGDE0114,NYG,2003,8,2,0,2,1.0,4,0,0,0,0,0
JACDE0331,SDG,2003,8,2,0,2,0.0,0,0,0,0,0,0
DENDE0259,CLE,2003,8,3,1,4,1.0,6,0,0,0,0,0
INDDE0250,TAM,2003,8,2,0,2,0.0,0,0,0,0,0,1
JACDE0179,JAC,2003,8,1,0,1,0.0,0,1,4,0,0,1
NYGDE0320,NYG,2003,8,5,1,6,2.0,6,0,0,0,0,1
TAMDE0159,SFO,2003,8,1,0,1,0.0,0,0,0,0,0,0
DETDE0168,DET,2003,8,1,1,2,0.0,0,0,0,0,0,0
JACDE0229,PIT,2003,8,2,3,5,0.0,0,0,0,0,0,1
SFODE0375,SFO,2003,8,3,0,3,1.0,4,0,0,0,0,0
CINDE0147,CIN,2003,8,2,0,2,0.0,0,0,0,0,0,0
PHIDE0180,JAC,2003,8,2,0,2,0.0,0,0,0,0,0,0
ARIDE0289,DEN,2003,8,1,3,4,0.5,3,0,0,0,0,0
MIADE0587,MIA,2003,8,6,0,6,0.0,0,0,0,0,0,0
TENDE0482,TEN,2003,8,2,0,2,1.0,4,0,0,0,1,0
NYJDE0190,KAN,2003,8,3,1,4,1.0,10,0,0,0,0,0
TAMDE0305,TAM,2003,8,2,3,5,0.0,0,0,0,0,0,0
DENDE0337,DAL,2003,8,1,0,1,0.0,0,0,0,0,0,0
CARDE0330,CAR,2003,8,5,0,5,2.0,11,0,0,0,0,0
PITDE0385,PIT,2003,8,2,0,2,0.0,0,0,0,0,0,1
DETDE0435,DET,2003,8,1,0,1,0.0,0,0,0,0,0,0
STLDE0421,STL,2003,8,3,1,4,1.0,5,0,0,0,0,0
SFODE0203,PHI,2003,8,1,1,2,0.0,0,0,0,0,0,0
CARDE0294,CAR,2003,8,1,0,1,0.0,0,0,0,0,0,0
PITDE0348,SFO,2003,8,2,0,2,0.0,0,0,0,0,0,0
HOUDE0348,PHI,2003,8,4,1,5,1.0,7,0,0,0,0,0
SEADE0217,STL,2003,8,4,0,4,1.0,3,0,0,0,1,0
OAKDE0352,DAL,2003,8,4,3,7,1.0,10,0,0,0,1,1
MINDE0209,MIN,2003,8,2,1,3,0.0,0,0,0,0,0,1
ARIDE0365,KAN,2003,8,1,0,1,0.0,0,0,0,0,0,0
MIADE0159,MIA,2003,8,2,0,2,1.0,10,0,0,0,1,0
DENDE0336,SFO,2003,9,0,1,1,0.0,0,0,0,0,0,0
NWEDE0536,NYJ,2003,9,1,1,2,0.5,3,0,0,0,0,0
TENDE0573,BAL,2003,9,3,1,4,0.0,0,0,0,0,0,0
GNBDE0342,GNB,2003,9,3,0,3,1.0,1,0,0,0,0,0
SDGDE0456,CHI,2003,9,1,0,1,0.0,0,0,0,0,0,0
ARIDE0202,PIT,2003,9,1,0,1,1.0,4,0,0,0,0,0
BUFDE0514,JAC,2003,9,4,2,6,0.0,0,0,0,0,0,0
STLDE0545,DET,2003,9,5,0,5,1.0,7,0,0,0,0,0
JACDE0419,JAC,2003,9,1,0,1,0.0,0,0,0,0,0,0
GNBDE0139,GNB,2003,9,2,0,2,1.0,3,0,0,0,0,0
SEADE0128,SEA,2003,9,2,1,3,0.0,0,0,0,0,0,0
PITDE0385,PIT,2003,9,3,0,3,0.0,0,0,0,0,0,0
CARDE0330,CAR,2003,9,4,0,4,2.0,5,0,0,0,0,0
SDGDE0187,SDG,2003,9,6,0,6,1.0,5,0,0,0,0,0
MINDE0133,MIN,2003,9,0,1,1,0.0,0,0,0,0,0,0
NORDE0272,NOR,2003,9,5,0,5,3.0,17,0,0,0,1,1
TENDE0368,STL,2003,9,4,1,5,0.0,0,0,0,0,1,2
ARIDE0188,OAK,2003,9,4,0,4,0.0,0,0,0,0,0,0
ARIDE0201,CHI,2003,9,0,1,1,0.0,0,0,0,0,0,0
DENDE0431,NWE,2003,9,1,0,1,0.0,0,0,0,0,0,0
SEADE0439,IND,2003,9,2,1,3,0.0,0,0,0,0,0,0
JACDE0481,GNB,2003,9,3,1,4,0.0,0,0,0,0,0,0
CHIDE0236,CHI,2003,9,1,0,1,0.0,0,0,0,0,0,0
INDDE0376,OAK,2003,9,2,0,2,0.0,0,0,0,0,0,0
SFODE0205,NOR,2003,9,2,0,2,0.0,0,0,0,0,0,0
SFODE0237,SFO,2003,9,1,0,1,0.0,0,0,0,0,0,0
ATLDE0531,NYG,2003,9,1,1,2,0.0,0,0,0,0,0,0
NWEDE0459,NWE,2003,9,0,1,1,0.0,0,0,0,0,0,0
NORDE0432,CHI,2003,9,1,0,1,0.0,0,0,0,0,0,1
CHIDE0694,CAR,2003,9,3,2,5,0.0,0,0,0,0,0,0
HOUDE0458,MIA,2003,9,3,4,7,2.0,9,0,0,0,0,0
HOUDE0208,HOU,2003,9,3,2,5,0.0,0,0,0,0,0,1
NORDE0380,NOR,2003,9,2,2,4,0.0,0,0,0,0,0,1
OAKDE0299,DET,2003,9,4,0,4,1.0,5,0,0,0,0,1
ARIDE0058,ARI,2003,9,3,1,4,0.0,0,0,0,0,0,0
HOUDE0404,BAL,2003,9,4,0,4,1.0,7,0,0,0,1,1
SEADE0326,ATL,2003,9,1,1,2,0.0,0,0,0,0,0,0
DENDE0337,DAL,2003,9,0,1,1,0.0,0,0,0,0,0,0
SFODE0295,ATL,2003,9,1,0,1,1.0,7,0,0,0,0,0
NYGDE0153,NYG,2003,9,1,0,1,0.0,0,0,0,0,0,0
MIADE0219,MIA,2003,9,1,0,1,1.0,10,0,0,0,0,0
CINDE0147,CIN,2003,9,2,0,2,0.0,0,0,0,0,0,0
WASDE0171,WAS,2003,9,1,2,3,0.0,0,0,0,0,0,0
ATLDE0206,ATL,2003,9,3,0,3,1.0,3,0,0,0,0,0
INDDE0250,TAM,2003,9,4,0,4,1.0,9,0,0,0,0,2
JACDE0179,JAC,2003,9,1,0,1,0.0,0,0,0,0,0,0
NWEDE0147,NWE,2003,9,2,0,2,0.0,0,0,0,0,0,0
SFODE0375,SFO,2003,9,3,0,3,1.0,7,0,0,0,1,0
TAMDE0159,SFO,2003,9,1,0,1,0.0,0,0,0,0,0,1
DENDE0203,PHI,2003,9,1,0,1,0.0,0,0,0,0,0,0
OAKDE0103,OAK,2003,9,2,0,2,0.0,0,0,0,0,0,0
DENDE0147,SDG,2003,9,1,1,2,1.0,3,0,0,0,1,0
NYGDE0320,NYG,2003,9,3,2,5,1.0,7,0,0,0,0,0
INDDE0128,IND,2003,9,1,1,2,1.0,8,0,0,0,0,0
JACDE0229,PIT,2003,9,3,2,5,1.0,3,0,0,0,0,1
OAKDE0221,MIN,2003,9,2,1,3,0.0,0,0,0,0,0,0
WASDE0520,CHI,2003,9,2,1,3,0.0,0,0,0,0,0,0
OAKDE0352,DAL,2003,9,1,1,2,0.0,0,0,0,0,0,0
SEADE0217,STL,2003,9,1,1,2,0.0,0,0,0,0,0,1
CARDE0294,CAR,2003,9,2,1,3,0.0,0,0,0,0,0,0
MINDE0209,MIN,2003,9,4,1,5,0.0,0,0,0,0,0,0
SFODE0203,PHI,2003,9,4,1,5,0.0,0,0,0,0,0,0
MINDE0152,MIN,2003,9,0,1,1,0.0,0,0,0,0,0,0
TAMDE0305,TAM,2003,9,1,1,2,0.0,0,0,0,0,0,1
CINDE0132,CIN,2003,9,0,1,1,0.0,0,0,0,0,0,0
HOUDE0348,PHI,2003,9,1,0,1,0.0,0,0,0,0,0,0
CLEDE0367,NWE,2003,9,3,0,3,0.0,0,0,0,0,0,0
HOUDE0149,HOU,2003,9,3,1,4,0.0,0,0,0,0,0,1
WASDE0170,WAS,2003,9,4,0,4,0.0,0,0,0,0,0,0
JACDE0331,SDG,2003,9,2,0,2,0.0,0,0,0,0,0,0
WASDE0466,WAS,2003,9,1,0,1,0.0,0,0,0,0,0,0
MIADE0587,MIA,2003,9,2,2,4,1.0,6,0,0,0,0,0
ARIDE0289,DEN,2003,9,1,0,1,0.0,0,0,0,0,0,1
WASDE0173,WAS,2003,9,1,0,1,0.0,0,0,0,0,0,0
BUFDE0514,JAC,2003,10,1,0,1,0.0,0,0,0,0,0,0
STLDE0545,DET,2003,10,3,1,4,0.0,0,0,0,0,0,0
SDGDE0456,CHI,2003,10,1,0,1,0.0,0,0,0,0,0,0
BUFDE0474,BUF,2003,10,3,1,4,1.0,2,0,0,0,0,1
ARIDE0202,PIT,2003,10,0,2,2,0.0,0,0,0,0,0,0
HOUDE0458,MIA,2003,10,0,2,2,0.0,0,0,0,0,0,0
HOUDE0208,HOU,2003,10,2,0,2,0.0,0,0,0,0,0,0
ARIDE0188,OAK,2003,10,3,1,4,0.0,0,0,0,0,0,0
CLEDE0523,TEN,2003,10,3,1,4,1.0,4,0,0,0,1,0
GNBDE0342,GNB,2003,10,2,1,3,0.0,0,0,0,0,0,0
CLEDE0164,CLE,2003,10,1,0,1,0.0,0,0,0,0,0,0
TENDE0368,STL,2003,10,7,0,7,1.0,6,0,0,0,0,0
INDDE0158,IND,2003,10,1,0,1,0.0,0,0,0,0,0,1
JACDE0419,JAC,2003,10,4,1,5,0.0,0,0,0,0,0,0
CLEDE0231,CLE,2003,10,1,0,1,0.0,0,0,0,0,0,0
NWEDE0536,NYJ,2003,10,2,5,7,0.0,0,0,0,0,0,0
DALCB0464,CLE,2003,10,1,1,2,0.0,0,0,0,0,0,0
TENDE0573,BAL,2003,10,2,0,2,0.0,0,0,0,0,0,1
CHIDE0694,CAR,2003,10,2,0,2,0.0,0,0,0,0,0,0
OAKDE0299,DET,2003,10,2,0,2,1.0,11,0,0,0,0,0
NYGDE0374,PHI,2003,10,0,1,1,0.0,0,0,0,0,0,0
CHIDE0236,CHI,2003,10,1,0,1,0.0,0,0,0,0,0,0
ARIDE0109,KAN,2003,10,2,1,3,1.0,8,0,0,0,0,0
INDDE0376,OAK,2003,10,2,0,2,0.0,0,0,0,0,0,0
BUFDE0567,BUF,2003,10,1,0,1,0.0,0,0,0,0,0,0
CINDE0102,HOU,2003,10,1,2,3,0.0,0,0,0,0,0,0
NYJDE0074,NYJ,2003,10,2,0,2,0.0,0,0,0,0,0,0
ATLDE0531,NYG,2003,10,1,1,2,0.0,0,0,0,0,0,0
CARDE0251,CAR,2003,10,1,0,1,0.0,0,0,0,0,0,0
TENDE0307,SDG,2003,10,3,0,3,1.0,4,0,0,0,0,0
ARIDE0058,ARI,2003,10,3,0,3,1.0,0,0,0,0,0,0
BUFDE0476,BUF,2003,10,1,0,1,0.0,0,0,0,0,0,0
HOUDE0404,BAL,2003,10,5,0,5,2.0,17,0,0,0,0,1
NORDE0432,CHI,2003,10,6,1,7,1.0,7,0,0,0,1,1
DALDE0535,DAL,2003,10,1,0,1,0.0,0,0,0,0,0,0
KANDE0215,TEN,2003,10,1,0,1,1.0,8,0,0,0,0,0
SEADE0439,IND,2003,10,1,0,1,0.0,0,0,0,0,0,0
JACDE0481,GNB,2003,10,2,0,2,0.0,0,0,0,0,0,0
ARIDE0095,WAS,2003,10,3,0,3,0.0,0,0,0,0,0,0
PITDE0385,PIT,2003,10,3,1,4,0.0,0,0,0,0,0,0
INDDE0250,TAM,2003,10,4,0,4,2.0,14,0,0,0,1,0
JACDE0179,JAC,2003,10,2,0,2,0.0,0,0,0,0,0,0
WASDE0171,WAS,2003,10,2,0,2,1.0,7,0,0,0,0,0
ATLDE0206,ATL,2003,10,1,0,1,1.0,9,0,0,0,0,1
OAKDE0221,MIN,2003,10,2,0,2,1.0,0,0,0,0,0,0
WASDE0170,WAS,2003,10,1,0,1,0.0,0,0,0,0,0,0
PITDE0312,CLE,2003,10,2,0,2,0.0,0,0,0,0,0,1
WASDE0520,CHI,2003,10,2,1,3,0.0,0,0,0,0,0,1
CINDE0147,CIN,2003,10,2,1,3,0.0,0,0,0,0,0,1
NYGDE0153,NYG,2003,10,3,0,3,0.0,0,0,0,0,0,0
DETDE0168,DET,2003,10,3,1,4,0.0,0,0,0,0,0,0
MIADE0159,MIA,2003,10,1,2,3,0.0,0,0,0,0,0,0
OAKDE0103,OAK,2003,10,1,0,1,0.0,0,0,0,0,0,0
DENDE0147,SDG,2003,10,4,0,4,1.0,10,0,0,0,0,0
NYGDE0320,NYG,2003,10,2,1,3,1.0,7,0,0,0,0,1
PHIDE0180,JAC,2003,10,0,1,1,0.0,0,0,0,0,0,0
TAMDE0363,TEN,2003,10,0,1,1,0.0,0,0,0,0,0,0
JACDE0229,PIT,2003,10,8,3,11,3.0,10,0,0,0,0,0
DENDE0259,CLE,2003,10,5,0,5,0.0,0,0,0,0,0,0
JACDE0331,SDG,2003,10,0,1,1,0.0,0,0,0,0,0,0
TENDE0482,TEN,2003,10,5,2,7,2.0,4,0,0,0,1,0
NYJDE0190,KAN,2003,10,2,0,2,1.0,8,0,0,0,0,0
TAMDE0305,TAM,2003,10,3,0,3,0.0,0,0,0,0,0,0
DENDE0337,DAL,2003,10,1,0,1,0.0,0,0,0,0,0,0
SEADE0106,SEA,2003,10,1,1,2,0.0,0,0,0,0,0,0
DETDE0435,DET,2003,10,0,0,0,0.0,0,0,0,0,0,0
CARDE0330,CAR,2003,10,2,2,4,1.0,6,0,0,0,0,0
SEADE0326,ATL,2003,10,3,1,4,1.0,0,0,0,0,1,0
SFODE0203,PHI,2003,10,3,3,6,0.0,0,0,0,0,1,0
MINDE0209,MIN,2003,10,1,0,1,0.5,1,0,0,0,0,0
MIADE0587,MIA,2003,10,1,3,4,0.0,0,0,0,0,0,1
WASDE0466,WAS,2003,10,1,0,1,0.0,0,0,0,0,0,0
NYGDE0114,NYG,2003,10,1,1,2,0.0,0,0,0,0,0,0
HOUDE0348,PHI,2003,10,4,1,5,0.0,0,0,0,0,0,0
CARDE0294,CAR,2003,10,4,1,5,1.0,1,0,0,0,0,1
ARIDE0365,KAN,2003,10,1,0,1,0.0,0,0,0,0,1,0
OAKDE0352,DAL,2003,10,1,1,2,0.5,3,0,0,0,1,0
SEADE0217,STL,2003,10,7,2,9,1.5,6,0,0,0,0,0
WASDE0173,WAS,2003,10,1,0,1,1.0,7,0,0,0,0,0
NWEDE0631,SFO,2003,11,1,0,1,1.0,5,0,0,0,0,0
OAKDE0526,NWE,2003,11,4,1,5,1.0,3,0,0,0,0,0
STLDE0545,DET,2003,11,3,0,3,0.0,0,0,0,0,0,0
SDGDE0456,CHI,2003,11,3,0,3,1.0,8,0,0,0,0,0
BUFDE0514,JAC,2003,11,3,4,7,0.0,0,0,0,0,0,0
BUFDE0474,BUF,2003,11,0,1,1,0.0,0,0,0,0,0,0
ARIDE0188,OAK,2003,11,3,2,5,1.0,12,0,0,0,1,0
ARIDE0202,PIT,2003,11,1,0,1,0.0,0,0,0,0,0,0
JACDE0424,DEN,2003,11,1,0,1,1.0,1,0,0,0,1,0
CLEDE0523,TEN,2003,11,1,3,4,0.0,0,0,0,0,0,0
GNBDE0342,GNB,2003,11,2,1,3,1.0,1,0,0,0,1,0
JACDE0419,JAC,2003,11,1,1,2,0.0,0,0,0,0,0,0
CLEDE0164,CLE,2003,11,2,0,2,1.0,6,0,0,0,1,0
TENDE0368,STL,2003,11,0,1,1,0.0,0,0,0,0,0,0
TENDE0573,BAL,2003,11,3,0,3,0.0,0,0,0,0,0,0
DALCB0464,CLE,2003,11,2,0,2,0.0,0,0,0,0,1,2
DENDE0336,SFO,2003,11,5,0,5,0.0,0,0,0,0,0,0
PHIDE0383,NOR,2003,11,3,0,3,1.0,4,0,0,0,0,2
NWEDE0536,NYJ,2003,11,4,1,5,1.0,8,0,0,0,0,0
SFODE0187,SDG,2003,11,4,1,5,0.0,0,0,0,0,0,0
CLEDE0693,TEN,2003,11,1,1,2,0.0,0,0,0,0,0,0
ARIDE0109,KAN,2003,11,1,0,1,0.0,0,0,0,0,0,0
CARDE0251,CAR,2003,11,2,0,2,0.0,0,0,0,0,0,0
TENDE0307,SDG,2003,11,3,1,4,0.0,0,0,0,0,0,0
KANDE0215,TEN,2003,11,2,2,4,0.0,0,0,0,0,0,0
DENDE0431,NWE,2003,11,0,1,1,0.0,0,0,0,0,0,0
CHIDE0236,CHI,2003,11,3,0,3,1.0,7,0,0,0,0,0
INDDE0450,DET,2003,11,1,0,1,0.0,0,0,0,0,0,0
ATLDE0531,NYG,2003,11,1,0,1,0.0,0,0,0,0,0,0
INDDE0376,OAK,2003,11,2,0,2,0.0,0,0,0,0,0,1
DALDE0535,DAL,2003,11,1,0,1,0.0,0,0,0,0,0,0
NORDE0432,CHI,2003,11,4,0,4,1.0,11,0,0,0,0,0
CHIDE0694,CAR,2003,11,0,1,1,0.0,0,0,0,0,0,2
HOUDE0458,MIA,2003,11,4,2,6,1.0,2,0,0,0,0,0
HOUDE0208,HOU,2003,11,2,1,3,0.0,0,0,0,0,0,0
NORDE0380,NOR,2003,11,5,2,7,0.0,0,0,0,0,0,0
OAKDE0299,DET,2003,11,1,0,1,0.0,0,0,0,0,0,0
ARIDE0058,ARI,2003,11,3,4,7,0.0,0,0,0,0,0,1
BUFDE0476,BUF,2003,11,2,2,4,0.0,0,0,0,0,0,0
HOUDE0404,BAL,2003,11,1,0,1,0.0,0,0,0,0,0,0
JACDE0199,JAC,2003,11,1,0,1,0.0,0,0,0,0,0,0
INDDE0158,IND,2003,11,1,0,1,0.0,0,0,0,0,0,0
SFODE0178,SFO,2003,11,2,0,2,0.0,0,0,0,0,0,0
INDDE0250,TAM,2003,11,2,1,3,0.0,0,0,0,0,0,0
JACDE0179,JAC,2003,11,1,0,1,0.0,0,0,0,0,0,0
WASDE0171,WAS,2003,11,1,0,1,0.0,0,0,0,0,0,0
ATLDE0206,ATL,2003,11,3,0,3,1.0,3,0,0,0,0,0
OAKDE0221,MIN,2003,11,1,1,2,0.0,0,0,0,0,0,0
HOUDE0149,HOU,2003,11,3,0,3,0.0,0,0,0,0,0,0
PITDE0312,CLE,2003,11,0,0,0,0.0,0,0,0,0,0,2
WASDE0520,CHI,2003,11,2,2,4,0.0,0,0,0,0,0,1
CINDE0147,CIN,2003,11,0,2,2,0.0,0,0,0,0,0,0
SFODE0295,ATL,2003,11,4,2,6,0.5,1,0,0,0,0,0
TAMDE0159,SFO,2003,11,2,0,2,0.0,0,0,0,0,0,0
MIADE0159,MIA,2003,11,1,0,1,0.0,0,0,0,0,0,0
OAKDE0103,OAK,2003,11,1,0,1,0.0,0,0,0,0,0,0
NYGDE0320,NYG,2003,11,1,0,1,0.0,0,0,0,0,0,0
JACDE0229,PIT,2003,11,3,1,4,0.0,0,0,0,0,0,0
PHIDE0180,JAC,2003,11,4,1,5,1.5,13,0,0,0,1,0
TAMDE0363,TEN,2003,11,0,2,2,0.0,0,0,0,0,0,0
MIADE0219,MIA,2003,11,0,1,1,0.0,0,0,0,0,0,0
CLEDE0367,NWE,2003,11,2,0,2,0.0,0,0,0,0,0,1
JACDE0331,SDG,2003,11,5,1,6,0.0,0,0,0,0,0,0
DENDE0337,DAL,2003,11,3,1,4,1.0,3,0,0,0,1,1
TENDE0482,TEN,2003,11,0,1,1,0.0,0,0,0,0,0,0
NYJDE0190,KAN,2003,11,2,1,3,0.0,0,0,0,0,0,0
SEADE0326,ATL,2003,11,3,1,4,2.0,12,0,0,0,0,0
CARDE0330,CAR,2003,11,1,0,1,0.0,0,0,0,0,0,2
ARIDE0095,WAS,2003,11,1,0,1,0.0,0,0,0,0,0,0
PITDE0385,PIT,2003,11,0,0,0,0.0,0,0,0,0,0,1
DETDE0435,DET,2003,11,2,1,3,0.0,0,0,0,0,1,0
TAMDE0305,TAM,2003,11,1,0,1,0.0,0,0,0,0,0,0
SFODE0203,PHI,2003,11,0,2,2,0.0,0,0,0,0,0,0
PITDE0348,SFO,2003,11,0,1,1,0.0,0,0,0,0,0,0
HOUDE0348,PHI,2003,11,4,1,5,0.5,2,0,0,0,0,0
MIADE0587,MIA,2003,11,3,1,4,0.0,0,0,0,0,0,1
CINDE0132,CIN,2003,11,1,0,1,0.0,0,0,0,0,0,0
SEADE0217,STL,2003,11,5,2,7,0.5,4,0,0,0,0,0
MINDE0209,MIN,2003,11,4,0,4,0.0,0,0,0,0,0,0
ARIDE0365,KAN,2003,11,3,0,3,1.0,6,0,0,0,0,0
OAKDE0352,DAL,2003,11,2,0,2,1.0,6,0,0,0,0,0
WASDE0173,WAS,2003,11,3,0,3,0.0,0,0,0,0,0,0
STLDE0545,DET,2003,12,3,2,5,0.0,0,0,0,0,0,0
SDGDE0456,CHI,2003,12,1,0,1,0.0,0,0,0,0,0,0
CLEDE0523,TEN,2003,12,0,0,0,0.0,0,0,0,0,0,1
GNBDE0342,GNB,2003,12,3,1,4,1.0,0,0,0,0,0,0
OAKDE0526,NWE,2003,12,2,2,4,1.0,8,0,0,0,0,4
NWEDE0631,SFO,2003,12,2,1,3,1.0,2,0,0,0,0,0
ARIDE0202,PIT,2003,12,1,0,1,1.0,10,0,0,0,0,0
JACDE0424,DEN,2003,12,1,0,1,0.0,0,0,0,0,0,0
BUFDE0474,BUF,2003,12,2,5,7,0.0,0,0,0,0,0,0
BUFDE0514,JAC,2003,12,3,2,5,1.0,7,0,0,0,0,0
DENDE0336,SFO,2003,12,3,0,3,0.0,0,0,0,0,0,0
PHIDE0383,NOR,2003,12,5,0,5,2.0,8,0,0,0,0,1
CLEDE0164,CLE,2003,12,1,0,1,1.0,7,0,0,0,0,0
TENDE0368,STL,2003,12,3,0,3,0.0,0,0,0,0,0,0
JACDE0199,JAC,2003,12,2,0,2,0.0,0,0,0,0,0,1
SDGDE0187,SDG,2003,12,3,2,5,0.0,0,0,0,0,0,0
JACDE0419,JAC,2003,12,1,2,3,0.0,0,0,0,0,0,0
CLEDE0231,CLE,2003,12,2,0,2,0.0,0,0,0,0,0,0
NWEDE0536,NYJ,2003,12,2,0,2,1.0,0,0,0,0,0,0
