# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
PITNT0180,PIT,2004,16,2,1,3,0.0,0,0,0,0,0,0
BALNT0108,BAL,2004,17,0,1,1,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,1,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,1,0,1,1,0.0,0,0,0,0,0,0
PITNT0180,PIT,2005,1,1,1,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,1,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,2,2,0,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,2,3,0,3,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,3,1,3,4,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,4,0,1,1,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,4,1,1,2,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,5,0,1,1,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,5,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,5,1,2,3,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,6,1,2,3,1.5,15,0,0,0,0,0
BALNT0108,BAL,2005,6,2,0,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,6,2,2,4,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,7,1,1,2,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,7,2,0,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,7,2,1,3,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,8,4,0,4,0.0,0,0,0,0,1,0
BALNT0108,BAL,2005,8,1,3,4,0.0,0,0,0,0,0,0
PITNT0180,PIT,2005,8,0,1,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,8,3,2,5,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,9,4,1,5,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,9,2,1,3,0.0,0,0,0,0,0,0
PITNT0180,PIT,2005,9,1,1,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,9,2,1,3,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,10,0,2,2,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,10,2,1,3,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,10,3,0,3,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,11,2,0,2,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,11,1,0,1,0.0,0,0,0,0,0,0
PITNT0180,PIT,2005,11,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,11,3,0,3,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,12,2,2,4,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,12,1,2,3,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,13,0,1,1,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,13,5,2,7,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,13,1,2,3,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,14,5,0,5,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,15,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,15,2,0,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,15,0,1,1,0.0,0,0,0,0,0,0
HOUNT0083,DET,2005,16,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,16,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2005,16,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,BAL,2005,17,3,1,4,1.0,2,0,0,0,0,0
PITNT0213,PIT,2005,17,1,1,2,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,1,3,0,3,0.0,0,0,0,0,0,0
NORNT0031,PHI,2006,1,3,0,3,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,1,2,0,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,1,2,0,2,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,2,1,0,1,0.0,0,0,0,0,0,1
HOUNT0083,DET,2006,2,4,1,5,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,2,1,0,1,0.0,0,0,0,0,0,0
PITNT0180,PIT,2006,2,2,0,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,2,2,0,2,0.0,0,0,0,0,0,0
NORNT0031,PHI,2006,3,1,0,1,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,3,3,1,4,0.0,0,0,0,0,0,0
HOUNT0083,DET,2006,3,2,1,3,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,3,3,0,3,0.0,0,0,0,0,0,0
PITNT0180,PIT,2006,3,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,3,2,2,4,0.0,0,0,0,0,0,0
NORNT0031,PHI,2006,4,1,0,1,0.0,0,0,0,0,0,0
HOUNT0083,DET,2006,4,1,2,3,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,4,1,1,2,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,5,1,1,2,0.0,0,0,0,0,0,1
NORNT0031,PHI,2006,5,0,1,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,5,1,1,2,0.0,0,0,0,0,0,0
PITNT0180,PIT,2006,5,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,5,3,0,3,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,6,5,1,6,1.5,14,0,0,0,0,0
BALNT0108,CAR,2006,6,1,1,2,0.0,0,0,0,0,0,0
PITNT0180,PIT,2006,6,0,1,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,6,1,0,1,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,7,1,0,1,0.0,0,0,0,0,0,0
