# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
NWEDT0255,CLE,2001,2,4,0,4,0.0,0,0,0,0,0,0
KANDT0030,KAN,2001,2,1,0,1,0.0,0,0,0,0,0,0
MINDT0425,BUF,2001,2,0,1,1,0.0,0,0,0,0,0,0
ARIDT0452,CHI,2001,2,2,0,2,0.0,0,0,0,0,0,0
MIADT0233,WAS,2001,2,2,1,3,0.5,5,0,0,0,0,0
GNBDT0138,GNB,2001,2,2,1,3,0.0,0,0,0,0,0,0
OAKDT0172,SDG,2001,2,5,0,5,1.0,5,0,0,0,0,0
PHIDT0125,GNB,2001,2,0,1,1,0.0,0,0,0,0,0,1
INDDT0050,IND,2001,2,1,1,2,0.0,0,0,0,0,0,0
DETDT0230,STL,2001,2,0,2,2,0.0,0,0,0,0,0,0
CINDT0125,CIN,2001,2,0,1,1,0.0,0,0,0,0,0,0
HOUDT0227,STL,2001,2,0,1,1,0.0,0,0,0,0,0,1
OAKDT0118,SFO,2001,2,1,1,2,0.0,0,0,0,0,0,0
OAKDT0111,CAR,2001,2,1,0,1,0.0,0,0,0,0,0,0
DENDT0033,DEN,2001,2,2,0,2,0.0,0,0,0,0,0,0
MIADT0268,CHI,2001,2,3,0,3,0.0,0,0,0,0,0,0
ATLDT0032,ATL,2001,2,2,1,3,0.0,0,0,0,0,0,0
NYJDT0155,DEN,2001,2,3,0,3,0.0,0,0,0,0,0,0
GNBDT0057,GNB,2001,2,1,1,2,1.0,7,0,0,0,0,0
NYGDT0118,NYG,2001,2,2,0,2,1.0,6,0,0,0,0,0
DENDT0203,DET,2001,2,4,0,4,0.0,0,0,0,0,0,1
DALDT0149,SEA,2001,2,4,0,4,0.0,0,0,0,0,0,0
NYJDT0402,DEN,2001,2,2,0,2,1.0,3,0,0,0,0,0
CARDT0367,PHI,2001,2,1,0,1,0.0,0,0,0,0,0,1
NYJDT0015,NYJ,2001,2,0,1,1,0.0,0,0,0,0,0,0
SEADT0192,NWE,2001,2,2,1,3,0.0,0,0,0,0,0,0
CHIDT0084,IND,2001,2,0,1,1,0.0,0,0,0,0,0,0
CINDT0215,CIN,2001,2,0,3,3,0.0,0,0,0,0,0,1
OAKDT0238,ATL,2001,2,1,0,1,0.0,0,0,0,0,0,0
MINDT0153,NYJ,2001,2,2,0,2,0.0,0,0,0,0,0,0
KANDT0214,KAN,2001,2,3,0,3,0.0,0,0,0,0,0,0
STLDT0330,TEN,2001,2,1,0,1,0.0,0,0,0,0,0,0
CINDT0194,CIN,2001,2,5,1,6,0.0,0,0,0,0,0,0
DENDT0222,IND,2001,2,1,0,1,0.0,0,0,0,0,0,0
JACSS0650,TEN,2001,2,4,0,4,0.0,0,0,0,0,0,0
DENDT0154,MIA,2001,2,0,4,4,0.0,0,0,0,0,0,0
CARDT0140,NYJ,2001,2,2,1,3,0.0,0,0,0,0,0,0
PHIDT0198,PHI,2001,2,1,0,1,0.0,0,0,0,0,0,0
SEADT0130,SEA,2001,2,0,3,3,0.5,7,0,0,0,0,0
GNBDT0170,JAC,2001,3,1,0,1,0.0,0,0,0,0,0,0
NYGDT0262,ARI,2001,3,3,0,3,0.0,0,0,0,0,0,0
